tanggal,deskripsi_transaksi,kategori,nominal
2024-03-12,nyicil deodoran alami natural fresh,Belanja,119000.0
2023-01-05,bayar kos,Tempat Tinggal,329000.0
2021-05-31,capcay goreng/rebus,Konsumsi,32000.0
2021-12-10,grabfood nasi +,Konsumsi,142000.0
2019-10-10,greentea latte ice/hot,Konsumsi,133000.0
2023-04-29,goride ke apotek,Transportasi,183000.0
2022-07-06,matcha oat,Konsumsi,39000.0
2023-05-17,tol jakarta,Transportasi,120000.0
2020-11-10,jajan seru ber-2,Konsumsi,58000.0
2023-06-10,jajan jamur,Konsumsi,135000.0
2022-01-07,pesen kuetiauw goreng,Konsumsi,113000.0
2023-07-14,order herborist skin moisturizer aloe,Belanja,68400.0
2023-09-13,order biore guard sabun,Belanja,91800.0
2023-01-08,tiket lrt,Transportasi,13000.0
2024-01-20,face wash,Belanja,30000.0
2023-01-17,gofood ayam geprek,Konsumsi,139000.0
2023-12-15,checkout indomaret,Belanja,113000.0
2023-08-13,uang beasiswa,Pendapatan,313000.0
2023-03-01,pesen paket java,Konsumsi,18000.0
2024-04-19,topup flazz,Transportasi,247000.0
2024-07-22,checkout sepatu sandal bustong mules,Belanja,255000.0
2023-06-25,nyicil white story peptide magical,Belanja,29000.0
2024-01-16,checkout sepatu lari running specs,Belanja,674820.0
2023-06-28,checkout masker pelindung anti,Belanja,3999.0
2023-11-02,beli paket bubur+teh,Konsumsi,123000.0
2023-02-19,order lampu led sentuh,Belanja,750000.0
2023-02-04,beli gm bear hair dryer,Belanja,994999.0
2023-08-31,checkout kedaung gelas mug,Belanja,40972.0
2024-10-03,beli liby deterjen bubuk laundry,Belanja,57900.0
2023-12-24,checkout buku amalan jalur langit,Belanja,89000.0
2023-03-04,paket data indihome,Tagihan,114000.0
2022-02-08,hemat seru -,Konsumsi,34000.0
2023-06-01,beli bonsai mame serissa japonica,Belanja,135900.0
2023-04-05,tolak angin,Kesehatan,107000.0
2024-10-19,nyicil ulster weavers cotton,Belanja,385000.0
2023-02-07,tiket busway,Transportasi,228000.0
2023-08-01,beli starmas hair dryer,Belanja,155000.0
2023-08-12,minyak telon,Kesehatan,293000.0
2023-01-09,checkout plafon pvc minimalis hub,Belanja,11000.0
2023-02-24,servis motor,Transportasi,72000.0
2023-06-08,tol cipularang,Transportasi,204000.0
2022-01-08,beli nasi kuning ikan,Konsumsi,129000.0
2021-07-07,grabfood fuyunghay ayam,Konsumsi,135000.0
2022-02-05,grabfood setengah chicken ff,Konsumsi,61000.0
2023-11-25,sewa minisoccer,Kesehatan,156000.0
2024-04-09,nyicil mirrorspace watch series,Belanja,579000.0
2024-09-20,beli dekoruma gisu keset pvc,Belanja,65000.0
2020-08-30,beli nasi langgi 4,Konsumsi,105000.0
2023-01-19,karaoke,Hiburan,249000.0
2023-09-18,gm bear hair,Belanja,55990.0
2024-01-24,wig wanita,Belanja,400000.0
2023-03-13,ongkir j&t,Lain-lain,235000.0
2022-05-05,pesen garlic bread,Konsumsi,15000.0
2023-04-24,sewa minisoccer,Kesehatan,346000.0
2023-10-07,pajak motor,Lain-lain,150000.0
2023-11-07,shopeefood seblak,Konsumsi,130000.0
2024-01-28,bli sepatu lari,Kesehatan,335000.0
2023-10-17,nyicil ataru set 4 pcs,Belanja,10700.0
2023-02-11,beli token kos,Tempat Tinggal,690000.0
2023-09-04,beli rak buku tara,Belanja,132300.0
2023-11-20,jajan milkshake vanilla,Konsumsi,53000.0
2023-11-23,beli lontong sayur,Konsumsi,66000.0
2023-09-04,order diskon sajadah turki,Belanja,15000.0
2023-12-31,nyicil rexus f30 vonix,Belanja,189000.0
2023-12-27,main biliar,Hiburan,310000.0
2023-05-01,order promo mainan anak masak,Belanja,13900.0
2024-07-03,order enzim pasta gigi,Belanja,61802.0
2023-01-10,sikat wipo /,Belanja,24500.0
2022-03-20,grabfood mini yummy,Konsumsi,82000.0
2023-07-22,patungan beli kado,Lain-lain,357000.0
2023-06-19,kapas,Kesehatan,464000.0
2023-10-20,iuran rt,Tagihan,657000.0
2019-12-08,gofood yammie goreng biasa,Konsumsi,42000.0
2022-07-20,paket ayam,Konsumsi,58000.0
2020-04-01,gofood jank jank,Konsumsi,24000.0
2023-09-25,beli cincin batu lumut suliki,Belanja,40000.0
2020-11-19,gofood nasi gudeg,Konsumsi,44000.0
2021-07-17,pesen hemat crispy,Konsumsi,144000.0
2022-10-07,gofood pamblo magelangan,Konsumsi,135000.0
2023-01-05,tiket busway,Transportasi,179000.0
2023-09-14,parkir perpus,Transportasi,43000.0
2021-08-09,jajan ayam goreng,Konsumsi,147000.0
2023-01-25,madu,Kesehatan,170000.0
2023-10-04,beli n*ke men barcelona,Belanja,170000.0
2024-02-10,beli nasi goreng,Konsumsi,234000.0
2023-06-09,pesen iga bakar+nasi,Konsumsi,122000.0
2023-11-09,ayam goreng,Konsumsi,27000.0
2023-02-25,grabfood batagor spesial,Konsumsi,89000.0
2020-10-12,grabfood mie goreng/rebus istimewa,Konsumsi,89000.0
2024-04-19,nyicil miranda hair serum rambut,Belanja,55000.0
2023-08-04,checkout baju kaos persija,Belanja,88550.0
2023-02-01,nongkrong di seafood ayu,Konsumsi,246000.0
2023-11-13,tiket krl,Transportasi,91000.0
2024-05-06,order tws m10 promo termurah,Belanja,40000.0
2023-06-19,cek darah,Kesehatan,163000.0
2024-03-04,checkout keramik lantai 50x50,Belanja,49800.0
2024-09-07,nyicil mainan edukatif manik,Belanja,79900.0
2021-06-27,grabfood pete lalapan goreng,Konsumsi,81000.0
2022-02-07,grabfood lotis buah,Konsumsi,31000.0
2023-12-10,skincare collagen 7x serving,Belanja,37500.0
2023-11-19,jajan ala 8,Konsumsi,18000.0
2022-02-23,grabfood topokki original,Konsumsi,61000.0
2023-11-07,es teh,Konsumsi,69000.0
2022-09-04,gofood nasi chickats,Konsumsi,37000.0
2023-06-09,cicilan paylater,Tagihan,593000.0
2023-08-29,kopi kulo,Konsumsi,228000.0
2020-06-28,gofood promo 10pcs,Konsumsi,116000.0
2023-12-05,order pashmina viscose original,Belanja,68526.0
2024-11-12,checkout handbody vaseline healthy,Belanja,26000.0
2021-12-11,nasi ayam bali,Konsumsi,70000.0
2024-10-07,checkout basreng 1kg gratis,Belanja,14950.0
2023-09-02,iuran keamanan,Tagihan,783000.0
2023-10-23,iuran keamanan,Tagihan,702000.0
2024-08-06,kompor gas 2 tungku,Belanja,502793.0
2024-08-05,topi bucket kalibre,Belanja,135000.0
2023-06-22,iuran kematian,Lain-lain,34000.0
2024-02-14,google one,Tagihan,378000.0
2023-07-07,checkout ultramat - keset kaki,Belanja,34200.0
2022-05-26,jajan paket geprek,Konsumsi,60000.0
2023-10-23,ongkir j&t,Lain-lain,327000.0
2022-06-26,hot cappuccino,Konsumsi,51000.0
2024-07-22,beli kayu jati belanda,Belanja,10000.0
2022-12-15,jajan xlarge 750ml,Konsumsi,21000.0
2023-07-14,beli zerone japan primo,Belanja,49900.0
2024-04-05,ready!! close up,Belanja,69000.0
2023-05-23,order mystery box tanaman serba,Belanja,50000.0
2019-10-26,grabfood paket ayam bakar,Konsumsi,54000.0
2022-01-06,gofood potato and,Konsumsi,17000.0
2023-09-29,admin bca,Lain-lain,21000.0
2024-03-19,cuci mobil,Transportasi,156000.0
2022-04-02,sate klatak kambing,Konsumsi,58000.0
2023-05-06,admin bni,Lain-lain,69000.0
2024-02-02,jamur shitake kering 50gr,Belanja,18000.0
2023-06-10,jajan boba,Konsumsi,59000.0
2024-04-26,jajan boba,Konsumsi,37000.0
2023-06-16,uang jajan,Pendapatan,1001000.0
2023-03-02,byr kos,Tempat Tinggal,208000.0
2021-08-16,gofood perkedel,Konsumsi,89000.0
2023-08-24,order lock n lock mini,Belanja,180000.0
2024-07-05,nyicil kemeja formal polos full,Belanja,120000.0
2023-10-14,iuran rt,Tagihan,906000.0
2023-04-01,kas kelas,Lain-lain,105000.0
2023-12-15,tol jakarta,Transportasi,119000.0
2022-02-12,pesen el green,Konsumsi,91000.0
2022-01-24,pesen mie ayam,Konsumsi,54000.0
2024-11-27,checkout beras ir premium,Belanja,28000.0
2024-11-11,beli sapu serabut kelapa pembersih,Belanja,11999.0
2023-08-22,tagihan kartu kredit,Tagihan,560000.0
2024-03-12,[exclusive creator] jib premium,Belanja,103900.0
2023-01-01,order wallpaper sticker 45cmx5m-,Belanja,27990.0
2023-06-05,beli cermin bulat frame gold-silver,Belanja,99000.0
2023-02-11,beli materai,Lain-lain,476000.0
2024-11-17,order cincin perak pria permata,Belanja,315000.0
2024-08-14,checkout matrix biolage smoothproof,Belanja,124000.0
2024-03-08,madu,Kesehatan,299000.0
2022-06-26,grabfood kopi gula,Konsumsi,114000.0
2023-12-21,beli botol minum termos stainless,Belanja,107640.0
2021-12-11,jajan mcspicy alfredo,Konsumsi,143000.0
2024-10-25,jam tangan kasual,Belanja,42500.0
2024-06-25,beli eiger klt western 2.0,Belanja,279000.0
2023-07-01,langganan chatgpt,Hiburan,202000.0
2024-09-03,laundry sepatu,Tempat Tinggal,530000.0
2023-05-04,beli kaos kaki anak,Belanja,12500.0
2019-09-04,beli x-large (750 ml,Konsumsi,89000.0
2024-10-01,antangin,Kesehatan,261000.0
2024-06-03,beli sepatu lari,Kesehatan,412000.0
2023-10-15,cicilan paylater,Tagihan,292000.0
2022-06-01,pesen nasi goreng tepedas,Konsumsi,150000.0
2023-02-06,checkout tokopedia,Belanja,915000.0
2023-12-10,babi guling,Konsumsi,125000.0
2024-03-30,paket data indihome,Tagihan,635000.0
2023-05-31,jajan cappuccino,Konsumsi,62000.0
2024-11-26,beli fareshin cincin berlian,Belanja,295200.0
2023-10-06,bli raket,Kesehatan,402000.0
2024-03-02,beli olymplast bco 4r /,Belanja,810000.0
2023-04-06,checkout kacamata sunglasses hitam pria,Belanja,215000.0
2023-03-11,grab dari kos,Transportasi,47000.0
2024-01-23,checkout (glowby) serum bright smooth,Belanja,169000.0
2022-04-03,jajan nasi puyung,Konsumsi,148000.0
2020-03-06,black stuffed,Konsumsi,43000.0
2019-11-10,gofood milk tea brown,Konsumsi,48000.0
2023-09-19,tanaman putri salju plus,Belanja,30000.0
2024-03-08,beli hormon auxin hormon pertumbuhan,Belanja,43000.0
2023-03-02,grabfood family mart,Konsumsi,162000.0
2023-08-15,beli nasi rames buto,Konsumsi,123000.0
2021-07-06,pesen brownies original,Konsumsi,71000.0
2024-12-12,nyicil cosmos dispenser panas-normal cwd-1060,Belanja,175000.0
2023-05-26,ajaib,Investasi,168000.0
2024-02-22,grabfood tomoro coffee,Konsumsi,246000.0
2023-07-18,paket data telkomsel,Tagihan,847000.0
2022-03-15,lenggang goreng,Konsumsi,44000.0
2022-12-20,gofood kentang lokal,Konsumsi,67000.0
2023-03-25,nyicil rabbit all in,Belanja,15000.0
2023-09-05,langganan chatgpt,Hiburan,67000.0
2023-08-12,konsul halodoc,Kesehatan,18000.0
2024-01-16,nyicil cherry mx mechanical gaming,Belanja,900000.0
2020-07-13,pesen nasi kembung balado,Konsumsi,138000.0
2024-02-01,main biliar,Hiburan,366000.0
2023-07-28,beli raket,Kesehatan,426000.0
2023-10-16,beli baju distro t-shirt distro,Belanja,80000.0
2023-08-12,bayar bpjs,Tagihan,114000.0
2023-09-13,imperial kitchen,Konsumsi,216000.0
2022-11-02,jajan tantanmen,Konsumsi,73000.0
2024-04-12,karaoke,Hiburan,69000.0
2023-12-12,order shumo meja tamu,Belanja,450000.0
2024-03-18,photobox,Hiburan,303000.0
2023-11-26,ongkir paxel,Lain-lain,403000.0
2024-01-23,nyicil hijaberies - inner,Belanja,32900.0
2023-06-10,order sendy leather moe,Belanja,974999.0
2024-06-19,checkout orinoco coffee cup travel,Belanja,199300.0
2024-11-26,checkout mu 420 cerafix,Belanja,110000.0
2023-10-16,"beli apc mobile power bank,",Belanja,354000.0
2023-05-30,denda kos,Tempat Tinggal,404000.0
2023-03-02,uang air kos,Tempat Tinggal,280000.0
2023-01-12,matras yoga,Kesehatan,123000.0
2020-09-28,ayam goreng utuh,Konsumsi,49000.0
2024-12-22,nyicil daun mawar sedang,Belanja,1500.0
2024-10-21,checkout maudy sweater rajut,Belanja,0.0
2024-08-08,beli kanay fashion -,Belanja,160000.0
2023-10-15,bli raket,Kesehatan,215000.0
2022-01-31,pesen soto daging,Konsumsi,119000.0
2024-05-15,kapas,Kesehatan,435000.0
2023-04-06,konser musik,Hiburan,498000.0
2024-05-06,sumbangan 17an,Lain-lain,114000.0
2024-04-13,beli raket,Kesehatan,417000.0
2024-02-27,topup ovo,Lain-lain,222000.0
2024-05-03,topup flazz,Transportasi,167000.0
2023-05-05,lotek double bakwan,Konsumsi,38000.0
2024-02-18,koze relaxed ankle pants,Belanja,170000.0
2019-10-22,grabfood ayam woku /,Konsumsi,115000.0
2024-05-01,nyicil kahf body wash,Belanja,27075.0
2023-08-03,panadol,Kesehatan,78000.0
2024-03-15,beli handuk mandi jumbo,Belanja,34400.0
2024-05-25,checkout peci habib bahar kulit,Belanja,95000.0
2023-05-27,order keripik ubi ungu,Belanja,49000.0
2023-03-01,langganan amazon prime,Hiburan,62000.0
2024-01-13,pak ogah,Lain-lain,399000.0
2023-09-27,tws lenovo xt60 wireless,Belanja,155000.0
2024-03-25,nyicil claris kotak makan,Belanja,50400.0
2023-08-14,order [diskon 50%] miniso tas,Belanja,79800.0
2021-08-05,mie angel,Konsumsi,66000.0
2022-03-10,pesen choco milo crunchy,Konsumsi,121000.0
2022-07-24,beli buy 1,Konsumsi,51000.0
2024-05-12,tolak angin,Kesehatan,228000.0
2023-10-08,nonton bioskop,Hiburan,177000.0
2024-09-25,checkout kebaya kutubaru kekinian polos,Belanja,59000.0
2023-05-05,paket 1 bantal,Belanja,74000.0
2023-07-27,token listrik,Tagihan,698000.0
2024-07-25,order dexbond 15 gram,Belanja,4701.0
2023-08-16,nyicil (part 1) jace,Belanja,17999.0
2022-07-12,grabfood paket hebat,Konsumsi,68000.0
2022-02-06,jus choco milk,Konsumsi,19000.0
2023-01-16,nonton bioskop,Hiburan,72000.0
2023-09-03,sewa kontrakan,Tempat Tinggal,505000.0
2023-06-01,nyicil wallpaper sticker dinding,Belanja,24000.0
2022-12-05,matcha latte baked,Konsumsi,140000.0
2024-10-13,mika id card,Belanja,9000.0
2023-04-26,pesen mie gacoan lv,Konsumsi,101000.0
2024-07-02,order oli rem / minyak,Belanja,29650.0
2023-09-28,beli gaabor hair dryer 220v,Belanja,128900.0
2023-04-24,pesen nasi + ayam,Konsumsi,140000.0
2021-07-14,jj 1 giant,Konsumsi,77000.0
2023-11-13,nyicil implora mascara black /,Belanja,24999.0
2023-05-27,order anting 2pc set e214,Belanja,11999.0
2023-11-10,order jas hujan ponco gajah,Belanja,35500.0
2023-07-02,ace pose diorama 26cm,Belanja,331500.0
2024-11-17,order rok lilit tapis,Belanja,139999.0
2023-02-15,nyicil hmns perfume - alpha,Belanja,320000.0
2021-02-25,pesen paket ayam bakar,Konsumsi,107000.0
2023-04-15,beli kemeja slim fit,Belanja,96400.0
2024-09-20,beli pupuk organik cair,Belanja,92000.0
2023-01-20,bayar wifi biznet,Tagihan,725000.0
2023-04-10,cuci cetak foto,Lain-lain,413000.0
2023-05-01,karaoke,Hiburan,134000.0
2023-11-21,shopeefood gelar waroeng,Konsumsi,118000.0
2023-10-07,beli dijual 3 lampu,Belanja,263900.0
2024-10-05,biaya bi fast,Lain-lain,24000.0
2024-03-15,checkout salon aktif soundbar bluetooth,Belanja,214000.0
2024-02-10,mousepad gaming xl desk,Belanja,48500.0
2023-06-15,order anting toge end,Belanja,850000.0
2024-06-17,hijab segi empat voal,Belanja,29890.0
2023-06-30,nyicil rexus s5 aviator,Belanja,95000.0
2019-08-11,java,Konsumsi,97000.0
2023-03-25,bli materai,Lain-lain,307000.0
2023-09-07,klinik,Kesehatan,123000.0
2024-04-30,rawat inap,Kesehatan,254000.0
2023-02-12,grabfood paket combo,Konsumsi,103000.0
2023-05-09,nyicil earphone,Belanja,537000.0
2023-01-08,voucher game,Hiburan,160000.0
2023-07-22,checkout tas selempang pria,Belanja,288000.0
2023-07-22,denda perpus,Lain-lain,253000.0
2023-09-24,beli keramik lantai ongkir,Belanja,150000.0
2024-07-19,nyicil rafatar-tas ransel sekolah,Belanja,30500.0
2024-09-10,order miyako blender plastik,Belanja,389742.0
2023-12-13,tagihan kartu kredit,Tagihan,588000.0
2024-01-04,konsul alodokter,Kesehatan,111000.0
2023-03-19,checkout rabit smart lamp led,Belanja,119900.0
2023-02-06,gofood mie hompimpa lv,Konsumsi,45000.0
2023-10-03,main biliar,Hiburan,265000.0
2023-05-24,order beras online -,Belanja,50000.0
2024-03-28,shopeefood ayam blenger,Konsumsi,141000.0
2024-12-30,order ant project x everflow,Belanja,400000.0
2023-01-27,sewa lapangan tenis,Kesehatan,125000.0
2023-01-02,tiket krl,Transportasi,171000.0
2023-11-22,pesen malangbong blue,Konsumsi,47000.0
2019-11-25,gofood 2 for,Konsumsi,37000.0
2023-02-15,pak ogah,Lain-lain,424000.0
2024-08-12,checkout jaket zipper fit,Belanja,209000.0
2022-01-28,jajan gajian 2,Konsumsi,117000.0
2024-03-28,checkout unique night lamp besar,Belanja,25000.0
2023-01-24,beli bimoli minyak goreng,Belanja,19500.0
2023-02-12,checkout done handymade stater kit,Belanja,139000.0
2023-08-20,beli bakso lava,Konsumsi,73000.0
2023-12-21,byr wifi indihome,Tagihan,815000.0
2021-12-17,beli nasi plecing kangkung,Konsumsi,44000.0
2024-03-03,topup ml,Hiburan,456000.0
2023-10-22,beli nasi ayam,Konsumsi,34000.0
2023-03-02,grabfood seblak spesial,Konsumsi,83000.0
2024-09-12,wallpaper dinding 53cmx10m,Belanja,68800.0
2023-10-02,tol cipularang,Transportasi,170000.0
2023-02-05,ongkir paxel,Lain-lain,62000.0
2022-09-28,gofood seblak spesial,Konsumsi,36000.0
2023-04-18,checkout spc flooring 5mm,Belanja,300000.0
2024-03-01,nyicil lego super mario 71425,Belanja,721050.0
2022-11-16,grabfood sego sd-1,Konsumsi,31000.0
2024-02-20,nyicil ant project -,Belanja,200000.0
2023-06-17,sedekah,Lain-lain,107000.0
2021-01-22,gofood gado gado,Konsumsi,98000.0
2024-03-23,checkout mokzhaware breathe series,Belanja,382500.0
2023-04-21,sedekah masjid,Lain-lain,302000.0
2024-03-25,nyicil songkok awing ac,Belanja,127260.0
2023-10-11,jajan bakso,Konsumsi,54000.0
2023-09-07,main biliar,Hiburan,470000.0
2024-04-12,parkir rumah temen,Transportasi,65000.0
2023-03-30,jajan es kopi,Konsumsi,98000.0
2023-01-23,pesen pisang bakar,Konsumsi,115000.0
2024-02-29,vitamin c,Kesehatan,281000.0
2022-12-28,paket 3,Konsumsi,63000.0
2023-06-23,order minda kunci kontak set,Belanja,252450.0
2023-12-12,order batik bagus baju,Belanja,450000.0
2024-06-04,checkout standing mirror ukuran 128,Belanja,164000.0
2023-05-23,jajan bakso,Konsumsi,32000.0
2023-03-17,beli kwetiaw seafood,Konsumsi,38000.0
2024-03-23,gofood angkringan,Konsumsi,180000.0
2023-06-17,order tas selempang ptga,Belanja,275000.0
2024-06-24,checkout cosmos blender cb,Belanja,275030.0
2024-02-26,checkout boneka boba termurah(tinggi 25,Belanja,16000.0
2021-11-17,jajan colonel all star,Konsumsi,65000.0
2024-10-18,nyicil [6 pcs ]mainan,Belanja,10500.0
2021-08-04,sop ayam,Konsumsi,42000.0
2024-03-09,beli siomay,Konsumsi,97000.0
2023-03-23,nyicil buku tulis skola,Belanja,49800.0
2023-06-12,beli tas selempang slingbag original,Belanja,10950.0
2022-12-04,pesen family time,Konsumsi,28000.0
2021-06-06,grabfood mendoan,Konsumsi,84000.0
2024-05-22,handuk hotel putih /,Belanja,125000.0
2023-04-28,beli jersey sepeda lengan,Belanja,77500.0
2023-06-26,order grosir 6 pcs,Belanja,56925.0
2022-12-17,grabfood gd. spaghetti double,Konsumsi,47000.0
2023-02-18,pulsa indosat,Tagihan,35000.0
2023-04-23,bayar bpjs,Tagihan,750000.0
2023-09-07,langganan spotify,Hiburan,494000.0
2022-07-09,sapo tahu,Konsumsi,33000.0
2023-03-13,langganan chatgpt,Hiburan,454000.0
2023-11-23,jajan paket ena,Konsumsi,113000.0
2024-10-15,date stamp stempel tanggal,Belanja,32700.0
2023-04-12,shopeefood kopi kulo,Konsumsi,147000.0
2023-04-24,denda telat bayar,Lain-lain,333000.0
2023-06-19,nyicil alat bengkel mobil,Belanja,910000.0
2023-11-22,"order benang woll kecil,",Belanja,2000.0
2023-11-07,freelance web,Pendapatan,804000.0
2024-04-08,selai,Belanja,267000.0
2023-08-14,makan chatime,Konsumsi,80000.0
2024-04-07,nyicil batu bacan doko,Belanja,445500.0
2023-11-13,jajan buah melon,Konsumsi,86000.0
2020-07-06,jajan sambal bajak,Konsumsi,61000.0
2024-08-26,checkout robot rs500 speaker bluetooth,Belanja,252000.0
2024-08-14,beli gloaming topi polo cap,Belanja,69000.0
2023-02-21,order payung anak motif,Belanja,30500.0
2024-12-09,order cari jodoh -,Belanja,50000.0
2024-04-23,order pvc cat litter,Belanja,63000.0
2024-02-10,tagihan pdam,Tagihan,874000.0
2024-01-27,checkout pin bros 44mm,Belanja,1725.0
2021-10-28,gofood tahu walik,Konsumsi,104000.0
2024-07-18,checkout formula diamond sikat,Belanja,7888.0
2023-03-12,bli sate lilit,Konsumsi,61000.0
2023-06-12,wavesplitter kabel displayport dp,Belanja,395800.0
2020-01-09,grabfood black pepper,Konsumsi,19000.0
2023-08-08,member gym,Kesehatan,286000.0
2023-08-10,goride ke rumah temen,Transportasi,57000.0
2024-10-29,order ms glow facial,Belanja,61152.0
2022-07-12,seblak mix,Konsumsi,118000.0
2021-06-05,gofood paket box double,Konsumsi,118000.0
2023-10-03,belanja di alfamart,Belanja,266000.0
2023-06-11,tiket mrt,Transportasi,133000.0
2023-08-22,obat pusing,Kesehatan,207000.0
2023-09-04,tas wanita kl 471/taslokal/taslucu/handbag,Belanja,29000.0
2023-12-07,beli promo murah!! jaket,Belanja,100000.0
2023-05-24,belanja di lawson,Belanja,794000.0
2024-05-09,nyicil soleil girls ruffles two,Belanja,343920.0
2022-11-01,pesen paket lele terbang,Konsumsi,24000.0
2023-08-11,checkout jld 12vf mesin bor,Belanja,230000.0
2024-10-05,order trivico minyak zaitun murni,Belanja,66999.0
2022-11-15,jajan panas 2 krispy,Konsumsi,142000.0
2023-07-13,token listrik,Tagihan,560000.0
2023-01-24,jajan nasi campur,Konsumsi,194000.0
2023-02-23,case hp,Belanja,375000.0
2024-04-28,beli table runner tropical,Belanja,199600.0
2024-02-10,bli sotong,Konsumsi,20000.0
2020-10-23,grabfood omta spomta,Konsumsi,58000.0
2023-04-07,topup shopeepay,Lain-lain,374000.0
2023-12-09,order nivea men deodorant spray,Belanja,69900.0
2023-02-06,minyak telon,Kesehatan,219000.0
2024-02-15,order kompor 2 tungku gmc,Belanja,130000.0
2024-06-14,nyicil mainan emco cotton,Belanja,79900.0
2024-01-19,pre-workout,Kesehatan,25000.0
2020-09-09,buy large (ht),Konsumsi,62000.0
2021-01-09,gofood pas 14 ayam,Konsumsi,22000.0
